SMILES String
Ic1cc(C)c(c(c1)C)C(c1ccc2c(c1)[nH]c1c2ccc(c1)C(c1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C
Ic1cc(Oc2ccc(cc2)C2(c3ccc(cc3)Oc3cc(cc(c3)N3C(=O)c4c(C3=O)cccc4c3ccc4c(c3)C(=O)N(C4=O)I)C(=O)O)c3ccccc3c3c2cccc3)cc(c1)C(=O)O
Ic1ccc(c(c1)Cl)Sc1ccc2c(c1)ccc(c2)Sc1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Clc1cc(ccc1Sc1ccc2c(c1)ccc(c2)Sc1ccc(c(c1)Cl)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)c1ccc(c(c1)C)I
Ic1ccc(c(c1)C)C(c1ccc(cc1C)C(c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)C)C(c1ccc(cc1C)C(c1ccc(c(c1)C)I)(C)C)(C)C)c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(c(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)S(=O)(=O)c1ccc(c(c1Cl)Cl)S(=O)(=O)c1cc(C)c(cc1C)I
O=C1c2cc(ccc2c2c1cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)I)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(cn1)C(c1cc(Cl)cc(c1)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
O=C1c2cccc(c2C(=O)N1c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)c1cc(C)c(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(Sc2cc(cc(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)C(=O)O)cc(c1)C(=O)O
Ic1ccc(cn1)C(=O)c1cc(C)c(c(c1)C)C(=O)c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(nc1)C(=O)c1c(C)cc(cc1C)C(=O)c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1cc(cc(c1)C(F)(F)F)C(=O)c1cc(C)c(cc1C)C(=O)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(cn1)S(=O)(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)S(=O)(=O)c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C
Cc1cc(cc(c1c1c(C)cc(cc1C)S(=O)(=O)c1ccc(c(c1)C)I)C)S(=O)(=O)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
O=C(c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)c1ccc(cc1)C1(c2ccc(cc2)C(=O)c2ccc(c(c2)I)C)c2ccccc2c2c1cccc2
Cc1cc(C)c(c(c1C(c1ccc(cc1)C1(c2ccc(cc2)C(c2c(C)cc(c(c2C)I)C)(C)C)c2ccccc2c2c1cccc2)(C)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(c(c1)C)Cc1ccc2c(c1)c1cc(ccc1C2(C)C)Cc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(ccc1Cc1ccc2c(c1)c1cc(ccc1C2(C)C)Cc1ccc(c(c1)C)I)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C
Cc1ccc(cc1C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1cccc(c1)Cc1cccc(c1)Cc1cccc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)Oc1cc(Oc2ccc(c(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)C)cc(c1)C(F)(F)F)C
Cc1ccc(cc1Oc1cc(Oc2ccc(c(c2)I)C)cc(c1)C(F)(F)F)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(nc1)Oc1ccc(cc1)C1(c2ccc(cc2)Oc2ccc(nc2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)c2ccccc2c2c1cccc2
Ic1ccc(cn1)Oc1ccc(cc1)C1(c2ccc(cc2)Oc2ccc(cn2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)c2ccccc2c2c1cccc2
Cc1ccc(cc1I)Oc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)Oc1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C
OC(=O)c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C)C(C(F)(F)F)(C(F)(F)F)c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(=O)O)C
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)S(=O)(=O)c1cc2ccccc2cc1S(=O)(=O)c1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(cc(c1C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I
Ic1ccc(c(c1)C)Cc1ccc(c(c1)Cc1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C
Cc1cc(ccc1Cc1ccc(c(c1)Cc1ccc(c(c1)C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(nc1)Cc1ccc2c(c1)cc(cc2)Cc1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)S(=O)(=O)c1c(C)cc(cc1C)S(=O)(=O)c1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C
Ic1ccc(c(c1)S(=O)(=O)c1cc(C)c(c(c1)C)S(=O)(=O)c1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C
Ic1ccc(c(c1)Cl)C(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Cc1ccc(cc1C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C
Ic1ccc(cc1)C(c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(c1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Cc1ccc2c(c1)ccc(c2)Cc1ccc(c(c1)I)C
Cc1cc(c(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1cc(C)c(cc1C)C(c1cc(C)c(cc1C)I)(C)C)(C)C
Ic1ccc(nc1)C(c1ccc2c(c1)ccc(c2)C(c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
Ic1ccc(nc1)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(c(c1)Sc1ccc2c(c1)cc(cc2)Sc1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C
Cc1ccc(cc1Sc1ccc2c(c1)cc(cc2)Sc1ccc(c(c1)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(cn1)Oc1cc(C)c(c(c1)C)Oc1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(nc1)Oc1c(C)cc(cc1C)Oc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(cc1)Oc1cc(C)c(cc1C)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)Cl)Oc1cccc2c1cccc2Oc1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Clc1cc(ccc1Oc1cccc2c1cccc2Oc1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(c(cc1Sc1ccc(cc1)c1ccc(cc1)Sc1cc(C)c(cc1C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(nc1)Sc1cc(ccc1C)Sc1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(nc1)Sc1ccc(c(c1)Sc1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C
O=C(c1cc(C)c(c(c1)C)I)c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(C)c(c(c1)C)C(=O)c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(=O)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(cc(c1)C(F)(F)F)C(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)C(=O)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Clc1cc(cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1cc(Cl)cc(c1)I
Cc1cc(cc(c1S(=O)(=O)c1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)I)C
Ic1ccc(c(c1)S(=O)(=O)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C
Clc1c(ccc(c1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Oc1ccc2c(c1)[nH]c1c2ccc(c1)Oc1ccc(c(c1Cl)Cl)I
Ic1ccc(c(c1)C)Sc1ccc(cc1Cl)Sc1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C)Sc1ccc(c(c1)Cl)Sc1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(cc1)S(=O)(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)S(=O)(=O)c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1cc(C)c(c(c1)C)Cc1ccc2c(c1)Cc1c2ccc(c1)Cc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(cc(c1Cc1ccc2c(c1)Cc1c2ccc(c1)Cc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(C)c(c(c1)C)Sc1ccc2c(c1)cc(cc2)Sc1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Cc1cc(cc(c1Sc1ccc2c(c1)cc(cc2)Sc1cc(C)c(c(c1)C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(nc1)Sc1c(C)cc(c(c1C)Sc1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C
Ic1cc(C)c(c(c1)C)Oc1ccc(nc1)Oc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(C)c(c(c1)C)Oc1ccc(cn1)Oc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(C(F)(F)F)(C(F)(F)F)c1cccc2c1cccc2C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)I
Ic1cc(C)c(c(c1)C)C(c1ccc(c(c1)Cl)C(c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
O=C1c2cc(ccc2C(=O)N1c1cc(C)c(c(c1)C)C(c1ccc(c(c1)Cl)C(c1cc(C)c(c(c1)C)I)(C)C)(C)C)c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(Cc2ccc(cc2)c2ccc(cc2)Cc2cc(C)c(c(c2)C)I)cc(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C
O=C(c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1ccc(c(c1)Cl)I)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Ic1ccc(c(c1)Cl)C(=O)c1ccc2c(c1)ccc(c2)C(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Clc1cc(ccc1C(=O)c1ccc2c(c1)ccc(c2)C(=O)c1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(C)c(c(c1)C)Cc1ccc2c(c1)C(=O)c1c2ccc(c1)Cc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(cc(c1)C(=O)O)Oc1ccc(cc1C)Oc1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O
Ic1cc(Oc2ccc(c(c2)C)Oc2cc(cc(c2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)C(=O)O)cc(c1)C(=O)O
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1Oc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc(c(c1)C)I
Clc1c(ccc(c1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Cc1ccc(cc1)Cc1ccc(c(c1Cl)Cl)I
Ic1ccc(nc1)S(=O)(=O)c1ccc(c(c1Cl)Cl)S(=O)(=O)c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cccc(c1)Cc1ccc(cc1)C1(c2ccc(cc2)Cc2cccc(c2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)c2ccccc2c2c1cccc2
Ic1ccc(c(c1)C)Oc1ccc(nc1)Oc1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C)Oc1ccc(cn1)Oc1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C(=O)c1ccc(cc1C)C(=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C
O=C(c1ccc(c(c1)I)C)c1ccc(c(c1)C)C(=O)c1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(nc1)C(c1cccc(c1)C(c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
Ic1cc(C)c(c(c1)C)Cc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Cc1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1Cc1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Cc1cc(C)c(c(c1)C)I
Clc1cc(Cc2ccc(cn2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)Cc1ccc(nc1)I
Clc1cc(Cc2ccc(nc2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)Cc1ccc(cn1)I
Ic1ccc(c(c1)C)Cc1ccc2c(c1)c1cc(ccc1C2(C)C)Cc1ccc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Clc1cc(Sc2ccc(c(c2)Cl)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)Sc1ccc(c(c1)Cl)I
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)Cc1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)ccc(c2)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C)C)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)ccc(c2)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C
Cc1cc(ccc1C(=O)c1ccc(c(c1)Cl)C(=O)c1ccc(c(c1)C)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C)C(=O)c1ccc(c(c1)Cl)C(=O)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C
Ic1cccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1cc(cc(c1)C(c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)(C)C)(C)C)C(=O)O
Cc1cc(C)c(c(c1Cc1ccc(cn1)Cc1c(C)cc(c(c1C)I)C)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(C)c(c(c1Cc1ccc(nc1)Cc1c(C)cc(c(c1C)I)C)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
FC(c1cc(cc(c1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1cc(I)cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(F)F
Ic1ccc(cn1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
O=C(c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)c1ccc(nc1)C(=O)c1ccc(c(c1)Cl)I
O=C(c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)c1ccc(cn1)C(=O)c1ccc(c(c1)Cl)I
Ic1ccc(nc1)Sc1ccc2c(c1)cc(cc2)Sc1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(=O)c1ccc(c(c1Cl)Cl)C(=O)c1c(C)cc(c(c1C)I)C
Ic1cc(Oc2cc(cc(c2)C(F)(F)F)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)C(F)(F)F
Ic1ccc(cc1)C(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I
Cc1cc(c(cc1Cc1ccc(c(c1Cl)Cl)Cc1cc(C)c(cc1C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I
Ic1ccc(nc1)Cc1cc(Cc2ccc(cn2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O
Cc1cc(Cc2cc(C)c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1c1c(C)cc(cc1C)Cc1cc(C)c(c(c1)C)I)C
Ic1ccc(cc1)C(c1ccc(cc1)c1ccc(cc1)C(c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Cc1cccc(c1C)Cc1ccc(c(c1)C)I
